status,period_start,source_row_number,source_business_unit,source_label,canonical_metric,business_unit,show,channel,agent,cell_a1,value_raw,value_numeric,reason
aggregated,2025-02-01,19,Москва,Реализация_шоу,Revenue,b2c_moscow,general,general,general,BL19,3 238 501,3238501,
aggregated,2025-03-01,19,Москва,Реализация_шоу,Revenue,b2c_moscow,general,general,general,BM19,3 388 202,3388202,
skipped,2020-01-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,C22,,,blank_or_non_numeric
skipped,2020-02-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,D22,,,blank_or_non_numeric
skipped,2020-03-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,E22,,,blank_or_non_numeric
skipped,2020-04-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,F22,,,blank_or_non_numeric
skipped,2020-05-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,G22,,,blank_or_non_numeric
skipped,2020-06-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,H22,,,blank_or_non_numeric
skipped,2020-07-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,I22,,,blank_or_non_numeric
skipped,2020-08-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,J22,,,blank_or_non_numeric
skipped,2020-09-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,K22,,,blank_or_non_numeric
skipped,2020-10-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,L22,,,blank_or_non_numeric
skipped,2020-11-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,M22,,,blank_or_non_numeric
skipped,2020-12-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,N22,,,blank_or_non_numeric
skipped,2021-01-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,O22,,,blank_or_non_numeric
skipped,2021-02-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,P22,,,blank_or_non_numeric
skipped,2021-03-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,Q22,,,blank_or_non_numeric
skipped,2021-04-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,R22,,,blank_or_non_numeric
skipped,2021-05-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,S22,,,blank_or_non_numeric
skipped,2021-06-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,T22,,,blank_or_non_numeric
skipped,2021-07-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,U22,,,blank_or_non_numeric
skipped,2021-08-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,V22,,,blank_or_non_numeric
skipped,2021-09-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,W22,,,blank_or_non_numeric
skipped,2021-10-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,X22,,,blank_or_non_numeric
skipped,2021-11-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,Y22,,,blank_or_non_numeric
skipped,2021-12-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,Z22,,,blank_or_non_numeric
skipped,2022-01-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AA22,,,blank_or_non_numeric
skipped,2022-02-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AB22,,,blank_or_non_numeric
skipped,2022-03-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AC22,,,blank_or_non_numeric
skipped,2022-04-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AD22,,,blank_or_non_numeric
skipped,2022-05-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AE22,,,blank_or_non_numeric
skipped,2022-06-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AF22,,,blank_or_non_numeric
skipped,2022-07-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AG22,,,blank_or_non_numeric
skipped,2022-08-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AH22,,,blank_or_non_numeric
skipped,2022-09-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AI22,,,blank_or_non_numeric
aggregated,2022-10-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AJ22,68 700,68700,
aggregated,2022-11-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AK22,134 950,134950,
aggregated,2022-12-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AL22,295 900,295900,
aggregated,2023-01-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AM22,218 670,218670,
aggregated,2023-02-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AN22,181 630,181630,
aggregated,2023-03-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AO22,318 920,318920,
aggregated,2023-04-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AP22,487 632,487632,
aggregated,2023-05-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AQ22,348 320,348320,
aggregated,2023-06-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AR22,263 600,263600,
aggregated,2023-07-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AS22,538 427,538427,
aggregated,2023-08-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AT22,485 590,485590,
aggregated,2023-09-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AU22,641 000,641000,
aggregated,2023-10-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AV22,581 810,581810,
aggregated,2023-11-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AW22,802 520,802520,
aggregated,2023-12-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AX22,572 900,572900,
aggregated,2024-01-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AY22,1 067 650,1067650,
aggregated,2024-02-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,AZ22,737 713,737713,
aggregated,2024-03-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BA22,885 709,885709,
aggregated,2024-04-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BB22,626 015,626015,
aggregated,2024-05-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BC22,794 838,794838,
aggregated,2024-06-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BD22,888 151,888151,
aggregated,2024-07-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BE22,825 672,825672,
aggregated,2024-08-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BF22,1 010 393,1010393,
aggregated,2024-09-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BG22,906 007,906007,
aggregated,2024-10-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BH22,873 459,873459,
aggregated,2024-11-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BI22,959 764,959764,
aggregated,2024-12-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BJ22,816 957,816957,
aggregated,2025-01-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BK22,1 075 785,1075785,
aggregated,2025-02-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BL22,916 356,916356,
aggregated,2025-03-01,22,Москва,Реализация_СД,Revenue,b2c_moscow,sd,general,general,BM22,1 103 118,1103118,
skipped,2020-01-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,C25,,,blank_or_non_numeric
skipped,2020-02-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,D25,,,blank_or_non_numeric
skipped,2020-03-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,E25,,,blank_or_non_numeric
skipped,2020-04-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,F25,,,blank_or_non_numeric
skipped,2020-05-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,G25,,,blank_or_non_numeric
skipped,2020-06-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,H25,,,blank_or_non_numeric
skipped,2020-07-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,I25,,,blank_or_non_numeric
skipped,2020-08-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,J25,,,blank_or_non_numeric
skipped,2020-09-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,K25,,,blank_or_non_numeric
aggregated,2020-10-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,L25,412 500,412500,
aggregated,2020-11-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,M25,62 985,62985,
skipped,2020-12-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,N25,,,blank_or_non_numeric
skipped,2021-01-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,O25,,,blank_or_non_numeric
skipped,2021-02-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,P25,,,blank_or_non_numeric
skipped,2021-03-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,Q25,,,blank_or_non_numeric
skipped,2021-04-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,R25,,,blank_or_non_numeric
skipped,2021-05-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,S25,,,blank_or_non_numeric
aggregated,2021-06-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,T25,135 000,135000,
skipped,2021-07-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,U25,,,blank_or_non_numeric
aggregated,2021-08-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,V25,186 100,186100,
aggregated,2021-09-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,W25,32 887,32887,
aggregated,2021-10-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,X25,71 000,71000,
aggregated,2021-11-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,Y25,90 900,90900,
aggregated,2021-12-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,Z25,642 163,642163,
aggregated,2022-01-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AA25,0,0,
aggregated,2022-02-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AB25,157 200,157200,
aggregated,2022-03-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AC25,122 100,122100,
aggregated,2022-04-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AD25,20 720,20720,
aggregated,2022-05-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AE25,12 751,12751,
aggregated,2022-06-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AF25,51 000,51000,
aggregated,2022-07-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AG25,33 968,33968,
aggregated,2022-08-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AH25,25 476,25476,
aggregated,2022-09-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AI25,98 237,98237,
skipped,2022-10-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AJ25,,,blank_or_non_numeric
aggregated,2022-11-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AK25,154 850,154850,
aggregated,2022-12-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AL25,125 800,125800,
skipped,2023-01-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AM25,,,blank_or_non_numeric
skipped,2023-02-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AN25,,,blank_or_non_numeric
aggregated,2023-03-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AO25,165 000,165000,
aggregated,2023-04-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AP25,1 077 825,1077825,
aggregated,2023-05-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AQ25,0,0,
skipped,2023-06-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AR25,,,blank_or_non_numeric
skipped,2023-07-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AS25,,,blank_or_non_numeric
aggregated,2023-08-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AT25,50 000,50000,
aggregated,2023-09-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AU25,367 500,367500,
aggregated,2023-10-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AV25,1 245 000,1245000,
aggregated,2023-11-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AW25,700 000,700000,
aggregated,2023-12-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AX25,780 000,780000,
skipped,2024-01-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AY25,,,blank_or_non_numeric
skipped,2024-02-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,AZ25,,,blank_or_non_numeric
aggregated,2024-03-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BA25,350 000,350000,
aggregated,2024-04-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BB25,44 000,44000,
aggregated,2024-05-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BC25,642 000,642000,
skipped,2024-06-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BD25,,,blank_or_non_numeric
skipped,2024-07-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BE25,,,blank_or_non_numeric
skipped,2024-08-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BF25,,,blank_or_non_numeric
aggregated,2024-09-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BG25,400 000,400000,
skipped,2024-10-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BH25,,,blank_or_non_numeric
aggregated,2024-11-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BI25,2 305 000,2305000,
aggregated,2024-12-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BJ25,11 000 000,11000000,
aggregated,2025-01-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BK25,800 000,800000,
skipped,2025-02-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BL25,,,blank_or_non_numeric
aggregated,2025-03-01,25,B2B,Спецпроекты_корпоративы,Revenue,b2b,general,general,general,BM25,3 394 308,3394308,
skipped,2020-01-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,C27,,,blank_or_non_numeric
skipped,2020-02-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,D27,,,blank_or_non_numeric
skipped,2020-03-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,E27,,,blank_or_non_numeric
skipped,2020-04-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,F27,,,blank_or_non_numeric
skipped,2020-05-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,G27,,,blank_or_non_numeric
skipped,2020-06-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,H27,,,blank_or_non_numeric
skipped,2020-07-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,I27,,,blank_or_non_numeric
skipped,2020-08-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,J27,,,blank_or_non_numeric
skipped,2020-09-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,K27,,,blank_or_non_numeric
skipped,2020-10-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,L27,,,blank_or_non_numeric
skipped,2020-11-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,M27,,,blank_or_non_numeric
skipped,2020-12-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,N27,,,blank_or_non_numeric
skipped,2021-01-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,O27,,,blank_or_non_numeric
skipped,2021-02-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,P27,,,blank_or_non_numeric
skipped,2021-03-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,Q27,,,blank_or_non_numeric
skipped,2021-04-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,R27,,,blank_or_non_numeric
skipped,2021-05-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,S27,,,blank_or_non_numeric
skipped,2021-06-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,T27,,,blank_or_non_numeric
skipped,2021-07-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,U27,,,blank_or_non_numeric
skipped,2021-08-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,V27,,,blank_or_non_numeric
skipped,2021-09-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,W27,,,blank_or_non_numeric
skipped,2021-10-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,X27,,,blank_or_non_numeric
skipped,2021-11-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,Y27,,,blank_or_non_numeric
skipped,2021-12-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,Z27,,,blank_or_non_numeric
skipped,2022-01-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AA27,,,blank_or_non_numeric
skipped,2022-02-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AB27,,,blank_or_non_numeric
skipped,2022-03-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AC27,,,blank_or_non_numeric
skipped,2022-04-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AD27,,,blank_or_non_numeric
skipped,2022-05-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AE27,,,blank_or_non_numeric
skipped,2022-06-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AF27,,,blank_or_non_numeric
skipped,2022-07-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AG27,,,blank_or_non_numeric
skipped,2022-08-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AH27,,,blank_or_non_numeric
skipped,2022-09-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AI27,,,blank_or_non_numeric
skipped,2022-10-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AJ27,,,blank_or_non_numeric
skipped,2022-11-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AK27,,,blank_or_non_numeric
skipped,2022-12-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AL27,,,blank_or_non_numeric
skipped,2023-01-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AM27,,,blank_or_non_numeric
skipped,2023-02-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AN27,,,blank_or_non_numeric
skipped,2023-03-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AO27,,,blank_or_non_numeric
skipped,2023-04-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AP27,,,blank_or_non_numeric
skipped,2023-05-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AQ27,,,blank_or_non_numeric
aggregated,2023-06-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AR27,170 720,170720,
aggregated,2023-07-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AS27,96 800,96800,
skipped,2023-08-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AT27,,,blank_or_non_numeric
aggregated,2023-09-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AU27,53 100,53100,
aggregated,2023-10-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AV27,32 000,32000,
skipped,2023-11-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AW27,,,blank_or_non_numeric
skipped,2023-12-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AX27,,,blank_or_non_numeric
skipped,2024-01-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AY27,,,blank_or_non_numeric
skipped,2024-02-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,AZ27,,,blank_or_non_numeric
skipped,2024-03-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BA27,,,blank_or_non_numeric
skipped,2024-04-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BB27,,,blank_or_non_numeric
skipped,2024-05-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BC27,,,blank_or_non_numeric
skipped,2024-06-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BD27,,,blank_or_non_numeric
skipped,2024-07-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BE27,,,blank_or_non_numeric
skipped,2024-08-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BF27,,,blank_or_non_numeric
skipped,2024-09-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BG27,,,blank_or_non_numeric
skipped,2024-10-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BH27,,,blank_or_non_numeric
skipped,2024-11-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BI27,,,blank_or_non_numeric
skipped,2024-12-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BJ27,,,blank_or_non_numeric
skipped,2025-01-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BK27,,,blank_or_non_numeric
skipped,2025-02-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BL27,,,blank_or_non_numeric
skipped,2025-03-01,27,B2B,Спецпроекты_классический репертуар,Revenue,b2b,general,general,general,BM27,,,blank_or_non_numeric
skipped,2020-01-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,C29,,,blank_or_non_numeric
skipped,2020-02-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,D29,,,blank_or_non_numeric
skipped,2020-03-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,E29,,,blank_or_non_numeric
skipped,2020-04-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,F29,,,blank_or_non_numeric
skipped,2020-05-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,G29,,,blank_or_non_numeric
skipped,2020-06-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,H29,,,blank_or_non_numeric
skipped,2020-07-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,I29,,,blank_or_non_numeric
skipped,2020-08-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,J29,,,blank_or_non_numeric
skipped,2020-09-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,K29,,,blank_or_non_numeric
skipped,2020-10-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,L29,,,blank_or_non_numeric
skipped,2020-11-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,M29,,,blank_or_non_numeric
skipped,2020-12-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,N29,,,blank_or_non_numeric
skipped,2021-01-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,O29,,,blank_or_non_numeric
skipped,2021-02-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,P29,,,blank_or_non_numeric
skipped,2021-03-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,Q29,,,blank_or_non_numeric
skipped,2021-04-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,R29,,,blank_or_non_numeric
skipped,2021-05-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,S29,,,blank_or_non_numeric
skipped,2021-06-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,T29,,,blank_or_non_numeric
skipped,2021-07-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,U29,,,blank_or_non_numeric
skipped,2021-08-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,V29,,,blank_or_non_numeric
skipped,2021-09-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,W29,,,blank_or_non_numeric
skipped,2021-10-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,X29,,,blank_or_non_numeric
skipped,2021-11-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,Y29,,,blank_or_non_numeric
skipped,2021-12-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,Z29,,,blank_or_non_numeric
skipped,2022-01-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AA29,,,blank_or_non_numeric
skipped,2022-02-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AB29,,,blank_or_non_numeric
skipped,2022-03-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AC29,,,blank_or_non_numeric
skipped,2022-04-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AD29,,,blank_or_non_numeric
skipped,2022-05-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AE29,,,blank_or_non_numeric
skipped,2022-06-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AF29,,,blank_or_non_numeric
skipped,2022-07-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AG29,,,blank_or_non_numeric
skipped,2022-08-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AH29,,,blank_or_non_numeric
skipped,2022-09-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AI29,,,blank_or_non_numeric
skipped,2022-10-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AJ29,,,blank_or_non_numeric
skipped,2022-11-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AK29,,,blank_or_non_numeric
skipped,2022-12-01,29,B2B,Спецпроекты_СД,Revenue,b2b,sd,general,general,AL29,,,blank_or_non_numeric
