workbook,business_unit,status,source_row_number,source_label,month_label,metric_name,value_raw,value_numeric,reason
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,50,Операционная прибыль,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,50,Операционная прибыль,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,50,Операционная прибыль,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,50,Операционная прибыль,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,50,Операционная прибыль,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,50,Операционная прибыль,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,50,Операционная прибыль,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,50,Операционная прибыль,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,51,Операционная рентабельность,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,51,Операционная рентабельность,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,51,Операционная рентабельность,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,51,Операционная рентабельность,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,51,Операционная рентабельность,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,51,Операционная рентабельность,янв 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,51,Операционная рентабельность,фев 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,51,Операционная рентабельность,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,52,Прочие доходы,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,52,Прочие доходы,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,52,Прочие доходы,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,52,Прочие доходы,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,52,Прочие доходы,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,52,Прочие доходы,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,52,Прочие доходы,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,52,Прочие доходы,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,53,Возвраты покупок,янв 26,Other income - Purchase returns,-,0.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,54,Проценты по вкладам,янв 26,Other income - Deposit interest,-,0.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,55,Прочие расходы,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,55,Прочие расходы,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,55,Прочие расходы,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,55,Прочие расходы,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,55,Прочие расходы,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,55,Прочие расходы,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,55,Прочие расходы,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,55,Прочие расходы,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,56,EBITDA,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,56,EBITDA,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,56,EBITDA,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,56,EBITDA,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,56,EBITDA,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,56,EBITDA,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,56,EBITDA,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,56,EBITDA,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,57,Рентабельность по EBITDA,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,57,Рентабельность по EBITDA,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,57,Рентабельность по EBITDA,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,57,Рентабельность по EBITDA,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,57,Рентабельность по EBITDA,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,57,Рентабельность по EBITDA,янв 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,57,Рентабельность по EBITDA,фев 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,57,Рентабельность по EBITDA,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,58,Амортизация,янв 26,Cost article - Амортизация,-,0.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,59,Прибыль до процентов и налогов (EBIT),авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,59,Прибыль до процентов и налогов (EBIT),сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,59,Прибыль до процентов и налогов (EBIT),окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,59,Прибыль до процентов и налогов (EBIT),ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,59,Прибыль до процентов и налогов (EBIT),дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,59,Прибыль до процентов и налогов (EBIT),янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,59,Прибыль до процентов и налогов (EBIT),фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,59,Прибыль до процентов и налогов (EBIT),мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,60,Рентабельность по EBIT,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,60,Рентабельность по EBIT,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,60,Рентабельность по EBIT,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,60,Рентабельность по EBIT,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,60,Рентабельность по EBIT,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,60,Рентабельность по EBIT,янв 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,60,Рентабельность по EBIT,фев 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,60,Рентабельность по EBIT,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,61,Проценты по кредитам и займам,янв 26,Cost article - Проценты по кредитам и займам,-,0.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,62,Прибыль до налогов (EBT),авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,62,Прибыль до налогов (EBT),сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,62,Прибыль до налогов (EBT),окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,62,Прибыль до налогов (EBT),ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,62,Прибыль до налогов (EBT),дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,62,Прибыль до налогов (EBT),янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,62,Прибыль до налогов (EBT),фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,62,Прибыль до налогов (EBT),мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,63,Рентабельность по EBT,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,63,Рентабельность по EBT,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,63,Рентабельность по EBT,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,63,Рентабельность по EBT,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,63,Рентабельность по EBT,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,63,Рентабельность по EBT,янв 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,63,Рентабельность по EBT,фев 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,63,Рентабельность по EBT,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,inserted,64,Налог на прибыль (доходы),янв 26,Cost article - Налог на прибыль (доходы),607550,607550.0,
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,65,Чистая прибыль (убыток),авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,65,Чистая прибыль (убыток),сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,65,Чистая прибыль (убыток),окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,65,Чистая прибыль (убыток),ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,65,Чистая прибыль (убыток),дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,65,Чистая прибыль (убыток),янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,65,Чистая прибыль (убыток),фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,65,Чистая прибыль (убыток),мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,66,Рентабельность чистой прибыли,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,66,Рентабельность чистой прибыли,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,66,Рентабельность чистой прибыли,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,66,Рентабельность чистой прибыли,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,66,Рентабельность чистой прибыли,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,66,Рентабельность чистой прибыли,янв 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,66,Рентабельность чистой прибыли,фев 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,66,Рентабельность чистой прибыли,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,67,Дивиденды,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,67,Дивиденды,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,67,Дивиденды,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,67,Дивиденды,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,67,Дивиденды,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,67,Дивиденды,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,67,Дивиденды,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,67,Дивиденды,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,68,Нераспределенная прибыль,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,68,Нераспределенная прибыль,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,68,Нераспределенная прибыль,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,68,Нераспределенная прибыль,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,68,Нераспределенная прибыль,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,68,Нераспределенная прибыль,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,68,Нераспределенная прибыль,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (6).xlsx,b2c_moscow,skipped,68,Нераспределенная прибыль,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,7,Выручка,янв 26,Revenue,3541850,3541850.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,8,Продажа билетов B2C,авг 25,,,,revenue_child_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,8,Продажа билетов B2C,сен 25,,,,revenue_child_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,8,Продажа билетов B2C,окт 25,,,,revenue_child_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,8,Продажа билетов B2C,ноя 25,,,,revenue_child_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,8,Продажа билетов B2C,дек 25,,,,revenue_child_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,8,Продажа билетов B2C,янв 26,,,,revenue_child_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,8,Продажа билетов B2C,фев 26,,,,revenue_child_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,8,Продажа билетов B2C,мар 26,,,,revenue_child_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,9,Переменные расходы,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,9,Переменные расходы,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,9,Переменные расходы,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,9,Переменные расходы,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,9,Переменные расходы,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,9,Переменные расходы,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,9,Переменные расходы,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,9,Переменные расходы,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,10,ФОТ - Переменные,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,10,ФОТ - Переменные,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,10,ФОТ - Переменные,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,10,ФОТ - Переменные,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,10,ФОТ - Переменные,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,10,ФОТ - Переменные,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,10,ФОТ - Переменные,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,10,ФОТ - Переменные,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,11,Другое ФОТ,янв 26,Cost article - Другое ФОТ,16500,16500.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,12,IT ФОТ,янв 26,Cost article - IT ФОТ,8937,8937.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,13,Актёры ФОТ,янв 26,Cost article - Актёры ФОТ,1213900,1213900.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,14,ПРЕМИИ 2025,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,14,ПРЕМИИ 2025,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,14,ПРЕМИИ 2025,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,14,ПРЕМИИ 2025,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,14,ПРЕМИИ 2025,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,14,ПРЕМИИ 2025,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,14,ПРЕМИИ 2025,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,14,ПРЕМИИ 2025,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,15,Премии управленч персонал,янв 26,Cost article - Премии управленч персонал,-,0.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,16,Премии административный персонал,янв 26,Cost article - Премии административный персонал,-,0.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,17,Премии актёры,янв 26,Cost article - Премии актёры,-,0.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,18,Другое,янв 26,Cost article - Другое,25987,25987.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,19,Возвраты,янв 26,Returns amount,15800,15800.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,20,Для спектаклей,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,20,Для спектаклей,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,20,Для спектаклей,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,20,Для спектаклей,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,20,Для спектаклей,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,20,Для спектаклей,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,20,Для спектаклей,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,20,Для спектаклей,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,21,Реквизит/костюмы,янв 26,Cost article - Реквизит/костюмы,66448,66448.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,22,Маркетинг и реклама,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,22,Маркетинг и реклама,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,22,Маркетинг и реклама,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,22,Маркетинг и реклама,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,22,Маркетинг и реклама,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,22,Маркетинг и реклама,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,22,Маркетинг и реклама,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,22,Маркетинг и реклама,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,23,Маркетинг и реклама - Услуги типографии,янв 26,Marketing costs,-,0.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,24,Маркетинг и реклама - Агентские,янв 26,Marketing costs,206293,206293.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,25,Логистика,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,25,Логистика,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,25,Логистика,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,25,Логистика,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,25,Логистика,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,25,Логистика,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,25,Логистика,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,25,Логистика,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,26,Такси,янв 26,Cost article - Такси,-,0.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,27,Доставка,янв 26,Cost article - Доставка,2457,2457.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,inserted,28,Разные налоги и взносы,янв 26,Cost article - Разные налоги и взносы,-,0.0,
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,29,Постоянные расходы,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,29,Постоянные расходы,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,29,Постоянные расходы,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,29,Постоянные расходы,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,29,Постоянные расходы,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,29,Постоянные расходы,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,29,Постоянные расходы,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,29,Постоянные расходы,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,30,ФОТ - Постоянные,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (8).xlsx,b2c_spb,skipped,30,ФОТ - Постоянные,сен 25,,,,subtotal_or_result_row_skipped
