status,business_unit,period_start,canonical_metric,show_name,partner_name,channel_name,value_numeric,reason,rollup_source_system
inserted,b2c_moscow,2023-09-01,Costs - Salary variable,SD,,,135200,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-09-01,Costs - Salary variable,,,,690984,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-10-01,Costs - Salary variable,SD,,,126400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-10-01,Costs - Salary variable,,,,799150,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Costs - Salary variable,SD,,,182000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-11-01,Costs - Salary variable,,,,774348,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Costs - Salary variable,SD,,,183350,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2023-12-01,Costs - Salary variable,,,,748200,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Costs - Salary variable,SD,,,234350,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-01-01,Costs - Salary variable,,,,1003093,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Costs - Salary variable,SD,,,181150,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-02-01,Costs - Salary variable,,,,1039757,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Costs - Salary variable,SD,,,191400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-03-01,Costs - Salary variable,,,,868552,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Costs - Salary variable,SD,,,157050,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-04-01,Costs - Salary variable,,,,678789,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-05-01,Costs - Salary variable,SD,,,170600,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-05-01,Costs - Salary variable,,,,770603,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Costs - Salary variable,SD,,,182700,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-06-01,Costs - Salary variable,,,,901583,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Costs - Salary variable,SD,,,181600,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-07-01,Costs - Salary variable,,,,1114274,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Costs - Salary variable,SD,,,283500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-08-01,Costs - Salary variable,,,,1360410,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-09-01,Costs - Salary variable,SD,,,245550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-09-01,Costs - Salary variable,,,,1038518,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Costs - Salary variable,SD,,,208250,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-10-01,Costs - Salary variable,,,,1022497,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Costs - Salary variable,SD,,,244800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-11-01,Costs - Salary variable,,,,1178983,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Costs - Salary variable,SD,,,193800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2024-12-01,Costs - Salary variable,,,,919676,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Costs - Salary variable,SD,,,222375,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-01-01,Costs - Salary variable,,,,1300612,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Costs - Salary variable,SD,,,198050,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-02-01,Costs - Salary variable,,,,926110,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Costs - Salary variable,SD,,,242070,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-03-01,Costs - Salary variable,,,,972028,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-04-01,Costs - Salary variable,SD,,,216460,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-04-01,Costs - Salary variable,,,,809756.94,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-05-01,Costs - Salary variable,SD,,,234020,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-05-01,Costs - Salary variable,,,,1034707.84,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-06-01,Costs - Salary variable,SD,,,221680,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-06-01,Costs - Salary variable,,,,1232618,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-08-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-09-01,Costs - Salary variable,,,,1044601,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-10-01,Costs - Salary variable,,,,1234750,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-11-01,Costs - Salary variable,,,,1342500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2025-12-01,Costs - Salary variable,,,,1280450,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-01-01,Costs - Salary variable,,,,1788519,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-02-01,Costs - Salary variable,,,,1470336,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-03-01,Costs - Salary variable,,,,1425966,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2026-04-01,Costs - Salary variable,,,,1294041,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-05-01,Costs - Salary variable,,,,110596,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-06-01,Costs - Salary variable,,,,393828,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-07-01,Costs - Salary variable,,,,556925,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-08-01,Costs - Salary variable,,,,733392,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-09-01,Costs - Salary variable,,,,624549,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-10-01,Costs - Salary variable,,,,624951,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-11-01,Costs - Salary variable,,,,670364,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2024-12-01,Costs - Salary variable,,,,601276,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-01-01,Costs - Salary variable,SD,,,5000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-01-01,Costs - Salary variable,,,,867184,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-02-01,Costs - Salary variable,SD,,,4000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-02-01,Costs - Salary variable,,,,724869,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-03-01,Costs - Salary variable,SD,,,150000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-03-01,Costs - Salary variable,,,,736135,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Costs - Salary variable,SD,,,149800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-04-01,Costs - Salary variable,,,,543550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Costs - Salary variable,SD,,,207800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-05-01,Costs - Salary variable,,,,556600,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-06-01,Costs - Salary variable,SD,,,150100,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-06-01,Costs - Salary variable,,,,724500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-08-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-09-01,Costs - Salary variable,,,,776800,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-10-01,Costs - Salary variable,,,,450300,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-11-01,Costs - Salary variable,,,,1099350,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2025-12-01,Costs - Salary variable,,,,1007432,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-01-01,Costs - Salary variable,,,,1239337,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-02-01,Costs - Salary variable,,,,958364,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-03-01,Costs - Salary variable,,,,983018,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_spb,2026-04-01,Costs - Salary variable,,,,958984,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-08-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-09-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-10-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-11-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2025-12-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-01-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-02-01,Costs - Salary variable,,,,8000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,franchise,2026-03-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-02-01,Costs - Salary variable,,,,17550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-03-01,Costs - Salary variable,,,,13950,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-04-01,Costs - Salary variable,,,,2550,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-05-01,Costs - Salary variable,,,,16927,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-06-01,Costs - Salary variable,,,,9700,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-08-01,Costs - Salary variable,,,,3100,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-09-01,Costs - Salary variable,,,,7750,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-10-01,Costs - Salary variable,,,,14300,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-11-01,Costs - Salary variable,,,,10000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2021-12-01,Costs - Salary variable,,,,11350,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-01-01,Costs - Salary variable,,,,20900,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-03-01,Costs - Salary variable,,,,30617,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-04-01,Costs - Salary variable,,,,4505,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-05-01,Costs - Salary variable,,,,6400,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-06-01,Costs - Salary variable,,,,4071,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-07-01,Costs - Salary variable,,,,3931,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-08-01,Costs - Salary variable,,,,2266,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-09-01,Costs - Salary variable,,,,2678,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-10-01,Costs - Salary variable,,,,13806,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-11-01,Costs - Salary variable,,,,17482,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2022-12-01,Costs - Salary variable,,,,3032,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-01-01,Costs - Salary variable,,,,23641,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-02-01,Costs - Salary variable,,,,2672,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-03-01,Costs - Salary variable,,,,1671,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-04-01,Costs - Salary variable,,,,13607,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-06-01,Costs - Salary variable,,,,30233,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-07-01,Costs - Salary variable,,,,8351,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-08-01,Costs - Salary variable,,,,16258,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-11-01,Costs - Salary variable,,,,24343,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2023-12-01,Costs - Salary variable,,,,17147,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2024-03-01,Costs - Salary variable,,,,76893,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2024-05-01,Costs - Salary variable,,,,35206,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2024-07-01,Costs - Salary variable,,,,76664,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2024-09-01,Costs - Salary variable,,,,66589,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2024-11-01,Costs - Salary variable,,,,91758,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-01-01,Costs - Salary variable,,,,212964,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-02-01,Costs - Salary variable,,,,54810,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-03-01,Costs - Salary variable,,,,96683,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-08-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-09-01,Costs - Salary variable,,,,32731,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-10-01,Costs - Salary variable,,,,74090,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-11-01,Costs - Salary variable,,,,29180,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2025-12-01,Costs - Salary variable,,,,30666,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-01-01,Costs - Salary variable,,,,17500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-02-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,general,2026-03-01,Costs - Salary variable,,,,0,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-04-01,Fixed costs,,,,495075,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-09-01,Fixed costs,,,,58500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2023-10-01,Fixed costs,,,,122000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-03-01,Fixed costs,,,,89500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-05-01,Fixed costs,,,,48000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-11-01,Fixed costs,,,,413000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2024-12-01,Fixed costs,,,,980000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-01-01,Fixed costs,,,,63000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-03-01,Fixed costs,,,,1328000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-04-01,Fixed costs,,,,229000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-05-01,Fixed costs,,,,183000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-06-01,Fixed costs,,,,262505,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-07-01,Fixed costs,,,,50000,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-08-01,Fixed costs,,,,77840,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-09-01,Fixed costs,,,,305196,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-10-01,Fixed costs,,,,97760,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-11-01,Fixed costs,,,,63920,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2025-12-01,Fixed costs,,,,70266,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-01-01,Fixed costs,,,,56420,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-02-01,Fixed costs,,,,98920,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-03-01,Fixed costs,,,,150763,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2b,2026-04-01,Fixed costs,,,,161937,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-01-01,Fixed costs,,,,152300,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-02-01,Fixed costs,,,,238500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-03-01,Fixed costs,,,,215500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-04-01,Fixed costs,,,,209628,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-05-01,Fixed costs,,,,203769,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-06-01,Fixed costs,,,,255749,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-07-01,Fixed costs,,,,217610,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-08-01,Fixed costs,,,,225518,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-09-01,Fixed costs,,,,175968,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-10-01,Fixed costs,,,,261710,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-11-01,Fixed costs,,,,254500,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2020-12-01,Fixed costs,,,,288193,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-01-01,Fixed costs,,,,240354,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-02-01,Fixed costs,,,,309524,direct_from_rollup_view,derived_leaf_only_rollup
inserted,b2c_moscow,2021-03-01,Fixed costs,,,,360282,direct_from_rollup_view,derived_leaf_only_rollup
